record,position,top1_match,max_abs_logit_difference,mean_abs_logit_difference,serial_divergent_accepted_tokens_in_action,strict_accepted_prefix_length,causal_comparable_positions
3,4,1,0.625,0.17167934775352478,0,7,7
3,5,1,0.65625,0.15158748626708984,0,7,7
3,6,1,0.3125,0.0936439037322998,0,7,7
4,0,1,0.0625,0.00278472900390625,0,1,2
4,1,1,0.4375,0.1274566650390625,0,1,2
5,0,1,0.0625,0.0033273696899414062,0,0,1
6,0,1,0.03125,0.0024099349975585938,0,0,1
7,0,1,0.0625,0.004581451416015625,0,7,7
7,1,1,0.5,0.1286640167236328,0,7,7
7,2,1,0.5,0.12339973449707031,0,7,7
7,3,1,0.59375,0.1691645383834839,0,7,7
7,4,1,0.734375,0.16684436798095703,0,7,7
7,5,1,0.75,0.1768641471862793,0,7,7
7,6,1,0.4375,0.09546184539794922,0,7,7
8,0,1,0.125,0.0046346187591552734,0,0,1
9,0,1,0.0625,0.003943800926208496,0,0,1
10,0,1,0.0625,0.005177497863769531,0,0,1
11,0,1,0.0625,0.00394439697265625,0,7,7
11,1,1,0.75,0.18412208557128906,0,7,7
11,2,1,0.75,0.19347965717315674,0,7,7
11,3,1,0.65625,0.20244503021240234,0,7,7
11,4,1,0.625,0.15619134902954102,0,7,7
11,5,1,0.625,0.17106008529663086,0,7,7
11,6,1,0.3125,0.0892903208732605,0,7,7
12,0,1,0.125,0.0047760009765625,0,0,1
13,0,1,0.125,0.005889892578125,0,0,1
14,0,1,0.125,0.005664825439453125,0,0,1
15,0,1,0.125,0.0033485889434814453,0,1,2
15,1,1,0.59375,0.15492749214172363,0,1,2
16,0,1,0.25,0.005855083465576172,0,0,1
17,0,1,0.125,0.003856658935546875,0,2,3
17,1,1,0.5,0.15236520767211914,0,2,3
17,2,1,0.5625,0.1331653594970703,0,2,3
18,0,1,0.125,0.005877256393432617,0,0,1
19,0,1,0.25,0.004687309265136719,0,0,1
20,0,1,0.125,0.0061959028244018555,0,0,1
21,0,1,0.125,0.005080223083496094,0,1,2
21,1,1,0.5,0.11602783203125,0,1,2
22,0,1,0.25,0.007747650146484375,0,1,2
22,1,1,0.5,0.12027263641357422,0,1,2
23,0,1,0.125,0.004344940185546875,0,0,1
24,0,1,0.125,0.003249526023864746,0,1,2
24,1,1,0.5,0.13745594024658203,0,1,2
25,0,1,0.125,0.006340503692626953,0,0,1
26,0,1,0.125,0.00662994384765625,0,0,1
27,0,1,0.125,0.005644798278808594,0,0,1
28,0,1,0.125,0.008655548095703125,0,0,1
29,0,1,0.125,0.0069789886474609375,0,0,1
30,0,1,0.125,0.0064487457275390625,0,0,1
31,0,1,0.125,0.0064640045166015625,0,1,2
31,1,1,0.6240234375,0.16116613149642944,0,1,2
32,0,1,0.125,0.005542755126953125,0,0,1
33,0,1,0.125,0.004873752593994141,0,0,1
34,0,1,0.0625,0.005329132080078125,0,0,1
35,0,1,0.125,0.006575107574462891,0,0,1
36,0,1,0.125,0.005331099033355713,0,7,7
36,1,1,0.5,0.14072847366333008,0,7,7
36,2,1,0.4375,0.13319635391235352,0,7,7
36,3,1,0.625,0.16156864166259766,0,7,7
36,4,1,0.53125,0.1573009490966797,0,7,7
36,5,1,0.796875,0.1434793472290039,0,7,7
36,6,1,0.375,0.1034543514251709,0,7,7
37,0,1,0.125,0.0062198638916015625,0,0,1
38,0,1,0.125,0.0061855316162109375,0,0,1
39,0,1,0.125,0.0072498619556427,0,0,1
40,0,1,0.125,0.007071971893310547,0,0,1
41,0,1,0.125,0.0062255859375,0,0,1
42,0,1,0.125,0.007733583450317383,0,1,2
42,1,1,0.5,0.1695690155029297,0,1,2
43,0,1,0.125,0.006927490234375,0,2,3
43,1,1,0.5,0.1299581527709961,0,2,3
43,2,1,0.5625,0.13271141052246094,0,2,3
44,0,1,0.125,0.00952911376953125,0,0,1
45,0,0,0.25,0.007495880126953125,0,0,1
46,0,1,0.125,0.0076751708984375,0,0,1
47,0,1,0.125,0.00809478759765625,0,0,1
48,0,1,0.25,0.0104217529296875,0,1,2
48,1,1,0.5,0.11101531982421875,0,1,2
49,0,1,0.25,0.0085601806640625,0,2,3
49,1,1,0.375,0.09532737731933594,0,2,3
49,2,1,0.75,0.17201995849609375,0,2,3
50,0,1,0.25,0.006744384765625,0,2,3
50,1,1,0.4375,0.11087226867675781,0,2,3
50,2,1,0.5,0.137847900390625,0,2,3
51,0,1,0.25,0.007831573486328125,0,1,2
51,1,1,0.375,0.08461761474609375,0,1,2
52,0,1,0.25,0.01090240478515625,0,1,2
52,1,1,0.375,0.09184455871582031,0,1,2
53,0,1,0.25,0.008327960968017578,0,2,3
53,1,1,0.515625,0.14470672607421875,0,2,3
53,2,1,0.625,0.12731170654296875,0,2,3
54,0,1,0.25,0.008892059326171875,0,0,1
55,0,1,0.25,0.009111166000366211,0,0,1
56,0,1,0.25,0.012117385864257812,0,0,1
57,0,1,0.125,0.00598907470703125,0,0,1
58,0,1,0.25,0.012872695922851562,0,7,7
58,1,1,0.625,0.1389317661523819,0,7,7
58,2,1,0.5,0.14698028564453125,0,7,7
58,3,1,0.828125,0.17348575592041016,0,7,7
58,4,1,0.5625,0.16405582427978516,0,7,7
58,5,1,0.5703125,0.14005565643310547,0,7,7
58,6,1,0.375,0.09304428100585938,0,7,7
59,0,1,0.25,0.012760162353515625,0,0,1
60,0,1,0.125,0.008386611938476562,0,0,1
61,0,1,0.25,0.0061664581298828125,0,0,1
62,0,1,0.25,0.007887452840805054,0,0,1
63,0,1,0.25,0.009119033813476562,0,0,1
64,0,1,0.25,0.009809255599975586,0,0,1
65,0,1,0.25,0.007899850606918335,0,0,1
66,0,1,0.125,0.004340171813964844,0,7,7
66,1,1,0.59765625,0.15151691436767578,0,7,7
66,2,1,0.734375,0.18457728624343872,0,7,7
66,3,1,0.625,0.16204833984375,0,7,7
66,4,1,0.5126953125,0.13671040534973145,0,7,7
66,5,1,0.59375,0.1645965576171875,0,7,7
66,6,1,0.328125,0.0730208158493042,0,7,7
67,0,1,0.25,0.0074808597564697266,0,0,1
68,0,1,0.25,0.008707046508789062,0,0,1
69,0,1,0.125,0.006191253662109375,0,1,2
69,1,1,0.5625,0.16798482835292816,0,1,2
70,0,1,0.125,0.0062103271484375,0,0,1
71,0,1,0.125,0.008050918579101562,0,0,1
72,0,1,0.125,0.005690574645996094,0,0,1
73,0,1,0.125,0.006560325622558594,0,0,1
74,0,1,0.125,0.004566192626953125,0,0,1
75,0,1,0.125,0.00591278076171875,0,0,1
76,0,1,0.25,0.007422208786010742,0,0,1
77,0,1,0.125,0.006089210510253906,0,0,1
78,0,1,0.25,0.005911588668823242,0,1,2
78,1,1,0.578125,0.14341497421264648,0,1,2
79,0,1,0.125,0.0047931671142578125,0,1,2
79,1,1,0.53125,0.159515380859375,0,1,2
80,0,1,0.125,0.0071430206298828125,0,7,7
80,1,1,0.625,0.140825092792511,0,7,7
80,2,1,0.625,0.14512348175048828,0,7,7
80,3,1,0.625,0.15196990966796875,0,7,7
80,4,1,0.6875,0.16064190864562988,0,7,7
80,5,1,0.7578125,0.15632176399230957,0,7,7
80,6,1,0.400390625,0.09972095489501953,0,7,7
81,0,1,0.0625,0.004946231842041016,0,0,1
82,0,1,0.125,0.003728911280632019,0,0,1
83,0,1,0.0625,0.004016876220703125,0,0,1
84,0,1,0.0625,0.0030364990234375,0,1,2
84,1,1,0.546875,0.14358139038085938,0,1,2
85,0,1,0.0625,0.0032930374145507812,0,0,1
86,0,1,0.0625,0.004296541213989258,0,1,2
86,1,1,0.5625,0.14809036254882812,0,1,2
87,0,1,0.0625,0.004240989685058594,0,1,2
87,1,1,0.515625,0.13694703578948975,0,1,2
88,0,1,0.0625,0.0036211013793945312,0,0,1
89,0,1,0.0625,0.002819538116455078,0,7,7
89,1,1,0.60546875,0.1869184970855713,0,7,7
89,2,1,0.625,0.14246392250061035,0,7,7
89,3,1,0.71875,0.16587257385253906,0,7,7
89,4,1,0.7421875,0.20241451263427734,0,7,7
89,5,1,0.625,0.16913366317749023,0,7,7
89,6,1,0.375,0.11496305465698242,0,7,7
90,0,1,0.0625,0.0032161474227905273,0,7,7
90,1,1,0.53125,0.1606534719467163,0,7,7
90,2,1,0.5625,0.1331634521484375,0,7,7
90,3,1,0.71875,0.18643617630004883,0,7,7
90,4,1,0.703125,0.17666161060333252,0,7,7
90,5,1,0.625,0.16790270805358887,0,7,7
90,6,1,0.47802734375,0.129547119140625,0,7,7
91,0,1,0.0625,0.003548264503479004,0,7,7
91,1,1,0.53125,0.13910436630249023,0,7,7
91,2,1,0.75,0.17239618301391602,0,7,7
91,3,1,0.75,0.17091000080108643,0,7,7
91,4,1,0.78125,0.18468761444091797,0,7,7
91,5,1,0.625,0.1607072353363037,0,7,7
91,6,1,0.375,0.10086896270513535,0,7,7
92,0,1,0.0625,0.002960205078125,0,7,7
92,1,1,0.625,0.14105510711669922,0,7,7
92,2,1,0.84375,0.182493656873703,0,7,7
92,3,1,0.640625,0.1774587631225586,0,7,7
92,4,1,0.8125,0.16643714904785156,0,7,7
92,5,1,0.625,0.18591594696044922,0,7,7
92,6,1,0.375,0.10674285888671875,0,7,7
93,0,1,0.0625,0.0035314559936523438,0,7,7
93,1,1,0.625,0.12942790985107422,0,7,7
93,2,1,0.59375,0.16807794570922852,0,7,7
93,3,1,0.625,0.17995548248291016,0,7,7
93,4,1,0.734375,0.18023443222045898,0,7,7
93,5,1,0.53125,0.13290786743164062,0,7,7
93,6,1,0.3828125,0.1263422966003418,0,7,7
94,0,1,0.0625,0.0032308101654052734,0,7,7
94,1,1,0.5625,0.16733646392822266,0,7,7
94,2,1,0.78125,0.15655915439128876,0,7,7
94,3,1,0.6875,0.1922893524169922,0,7,7
94,4,1,0.6796875,0.18815886974334717,0,7,7
94,5,1,0.59375,0.16129302978515625,0,7,7
94,6,1,0.40625,0.09771537780761719,0,7,7
95,0,1,0.0625,0.004086881875991821,0,7,7
95,1,1,0.625,0.15300312638282776,0,7,7
95,2,1,0.490234375,0.1268782615661621,0,7,7
95,3,1,0.740234375,0.16803407669067383,0,7,7
95,4,1,0.921875,0.18903696537017822,0,7,7
95,5,1,0.75,0.18200111389160156,0,7,7
95,6,1,0.5,0.11094367504119873,0,7,7
96,0,1,0.0625,0.003966808319091797,0,7,7
96,1,1,0.5625,0.1673436164855957,0,7,7
96,2,1,0.625,0.1503041386604309,0,7,7
96,3,1,0.609375,0.15492773056030273,0,7,7
96,4,1,0.625,0.16678667068481445,0,7,7
96,5,1,0.6875,0.15952229499816895,0,7,7
96,6,1,0.4375,0.10518908500671387,0,7,7
97,0,1,0.125,0.004398345947265625,0,7,7
97,1,1,0.53125,0.14231348037719727,0,7,7
97,2,1,0.625,0.1658477783203125,0,7,7
97,3,1,0.625,0.16338783502578735,0,7,7
97,4,1,0.6875,0.17272520065307617,0,7,7
97,5,1,0.6484375,0.14783954620361328,0,7,7
97,6,1,0.5234375,0.12423679232597351,0,7,7
98,0,1,0.0625,0.004214286804199219,0,7,7
98,1,1,0.5,0.13769108057022095,0,7,7
98,2,1,0.625,0.17406463623046875,0,7,7
98,3,1,0.75,0.15380245447158813,0,7,7
98,4,1,0.580078125,0.1737912893295288,0,7,7
98,5,1,0.59375,0.1412217617034912,0,7,7
98,6,1,0.4375,0.10369729995727539,0,7,7
99,0,1,0.0625,0.004772186279296875,0,7,7
99,1,1,0.6875,0.1791243553161621,0,7,7
99,2,1,0.625,0.14992380142211914,0,7,7
99,3,1,0.703125,0.20135974884033203,0,7,7
99,4,1,0.7109375,0.1905994415283203,0,7,7
99,5,1,1.01904296875,0.21361255645751953,0,7,7
99,6,1,0.59375,0.13674503564834595,0,7,7
100,0,1,0.0625,0.0030355453491210938,0,7,7
100,1,1,0.6875,0.14512014389038086,0,7,7
100,2,1,0.6875,0.15995681285858154,0,7,7
100,3,1,0.625,0.16470885276794434,0,7,7
100,4,1,0.75,0.21259546279907227,0,7,7
100,5,1,0.78125,0.1844043731689453,0,7,7
100,6,1,0.4375,0.10699272155761719,0,7,7
101,0,1,0.0625,0.005067586898803711,0,7,7
101,1,1,0.5625,0.15211892127990723,0,7,7
101,2,1,0.5390625,0.12106156349182129,0,7,7
101,3,1,0.75,0.16146183013916016,0,7,7
101,4,1,0.625,0.15312671661376953,0,7,7
101,5,1,0.65625,0.16863632202148438,0,7,7
101,6,1,0.390625,0.0969696044921875,0,7,7
102,0,1,0.03125,0.0027685165405273438,0,7,7
102,1,1,0.5625,0.1508321762084961,0,7,7
102,2,1,0.5,0.12077987194061279,0,7,7
102,3,1,0.625,0.17098772525787354,0,7,7
102,4,1,0.53125,0.1592058539390564,0,7,7
102,5,1,0.4375,0.13130664825439453,0,7,7
102,6,1,0.46484375,0.11649227142333984,0,7,7
103,0,1,0.0625,0.003101348876953125,0,7,7
103,1,1,0.53125,0.1563563346862793,0,7,7
103,2,1,0.75,0.1537487506866455,0,7,7
103,3,1,0.65625,0.16145753860473633,0,7,7
103,4,1,0.671875,0.16702187061309814,0,7,7
103,5,1,0.53125,0.15687084197998047,0,7,7
103,6,1,0.3984375,0.10830307006835938,0,7,7
104,0,1,0.0625,0.0036144256591796875,0,7,7
104,1,1,0.625,0.13035666942596436,0,7,7
104,2,1,0.625,0.16237735748291016,0,7,7
104,3,1,0.67919921875,0.14853668212890625,0,7,7
104,4,1,0.79296875,0.19186019897460938,0,7,7
104,5,1,0.5625,0.15546143054962158,0,7,7
104,6,1,0.390625,0.10138654708862305,0,7,7
105,0,1,0.0625,0.0018358230590820312,0,7,7
105,1,1,0.625,0.13040924072265625,0,7,7
105,2,1,0.5625,0.15147286653518677,0,7,7
105,3,1,0.515625,0.15259933471679688,0,7,7
105,4,1,0.625,0.158172607421875,0,7,7
105,5,1,0.5625,0.15050792694091797,0,7,7
105,6,1,0.4375,0.11101341247558594,0,7,7
106,0,1,0.03125,0.0027055740356445312,0,7,7
106,1,1,0.578125,0.1495656967163086,0,7,7
106,2,1,0.5625,0.14539198577404022,0,7,7
106,3,1,0.5625,0.1442098617553711,0,7,7
106,4,1,0.625,0.18622708320617676,0,7,7
106,5,1,0.83984375,0.18076324462890625,0,7,7
106,6,1,0.34375,0.09594225883483887,0,7,7
107,0,1,0.0625,0.0032520294189453125,0,7,7
107,1,1,0.5625,0.15213832259178162,0,7,7
107,2,1,0.671875,0.15614795684814453,0,7,7
107,3,1,0.5625,0.17812395095825195,0,7,7
107,4,1,0.5625,0.16701507568359375,0,7,7
107,5,1,0.65625,0.15799331665039062,0,7,7
