record,position,top1_match,max_abs_logit_difference,mean_abs_logit_difference,serial_divergent_accepted_tokens_in_action,strict_accepted_prefix_length,causal_comparable_positions
160,2,1,0.5625,0.1544109433889389,0,7,7
160,3,1,0.5,0.15591907501220703,0,7,7
160,4,1,0.875,0.2055511474609375,0,7,7
160,5,1,0.75,0.1760883331298828,0,7,7
160,6,1,0.375,0.08632850646972656,0,7,7
161,0,1,0.125,0.005185127258300781,0,7,7
161,1,1,0.625,0.17370033264160156,0,7,7
161,2,1,0.5,0.15797340869903564,0,7,7
161,3,1,0.59375,0.15841102600097656,0,7,7
161,4,1,0.625,0.19548416137695312,0,7,7
161,5,1,0.75,0.17797088623046875,0,7,7
161,6,1,0.375,0.08536911010742188,0,7,7
162,0,1,0.125,0.0054473876953125,0,7,7
162,1,1,0.859375,0.24723052978515625,0,7,7
162,2,1,0.75,0.19480228424072266,0,7,7
162,3,1,0.625,0.18223237991333008,0,7,7
162,4,1,0.75,0.19649696350097656,0,7,7
162,5,1,0.8046875,0.2108001708984375,0,7,7
162,6,1,0.375,0.10096454620361328,0,7,7
163,0,1,0.125,0.005648612976074219,0,7,7
163,1,1,0.8125,0.20630836486816406,0,7,7
163,2,1,1.0,0.2040700912475586,0,7,7
163,3,1,0.65625,0.16723817586898804,0,7,7
163,4,1,1.0,0.19635772705078125,0,7,7
163,5,1,0.8125,0.15944480895996094,0,7,7
163,6,1,0.375,0.09389615058898926,0,7,7
164,0,1,0.125,0.0042266845703125,0,7,7
164,1,1,0.6875,0.17515230178833008,0,7,7
164,2,1,0.6875,0.17072677612304688,0,7,7
164,3,1,0.51171875,0.15059661865234375,0,7,7
164,4,1,0.75,0.19686126708984375,0,7,7
164,5,1,0.578125,0.17336654663085938,0,7,7
164,6,1,0.375,0.08597332239151001,0,7,7
165,0,1,0.125,0.006513237953186035,0,7,7
165,1,1,0.75,0.1677532196044922,0,7,7
165,2,1,0.625,0.13949298858642578,0,7,7
165,3,1,0.65625,0.16227149963378906,0,7,7
165,4,1,0.75,0.1885852813720703,0,7,7
165,5,1,0.6875,0.20009183883666992,0,7,7
165,6,1,0.4375,0.09155702590942383,0,7,7
166,0,1,0.125,0.003948211669921875,0,1,2
166,1,1,0.703125,0.18436050415039062,0,1,2
167,0,1,0.125,0.007170915603637695,0,1,2
167,1,1,0.875,0.19356918334960938,0,1,2
168,0,1,0.125,0.004482269287109375,0,7,7
168,1,1,0.75,0.17998409271240234,0,7,7
168,2,1,0.546875,0.1664133071899414,0,7,7
168,3,1,0.51220703125,0.16399693489074707,0,7,7
168,4,1,0.75,0.17459487915039062,0,7,7
168,5,1,0.6875,0.17855262756347656,0,7,7
168,6,1,0.328125,0.0914163589477539,0,7,7
169,0,1,0.125,0.004949092864990234,0,7,7
169,1,1,0.6875,0.18597030639648438,0,7,7
169,2,1,0.703125,0.1559457778930664,0,7,7
169,3,1,0.53125,0.16117286682128906,0,7,7
169,4,1,0.875,0.18566131591796875,0,7,7
169,5,1,0.5,0.1428518295288086,0,7,7
169,6,1,0.34375,0.09404954314231873,0,7,7
170,0,1,0.125,0.005808591842651367,0,7,7
170,1,1,0.75,0.19620513916015625,0,7,7
170,2,1,0.6875,0.15281963348388672,0,7,7
170,3,1,0.5,0.1455174684524536,0,7,7
170,4,1,0.875,0.19179725646972656,0,7,7
170,5,1,0.5,0.15897297859191895,0,7,7
170,6,1,0.375,0.08847600221633911,0,7,7
171,0,1,0.125,0.006000518798828125,0,7,7
171,1,1,0.6875,0.1868896484375,0,7,7
171,2,1,0.5625,0.15935206413269043,0,7,7
171,3,1,0.625,0.16308438777923584,0,7,7
171,4,1,0.625,0.19627636671066284,0,7,7
171,5,1,0.75,0.19983196258544922,0,7,7
171,6,1,0.3544921875,0.09287285804748535,0,7,7
172,0,1,0.125,0.0067081451416015625,0,7,7
172,1,1,0.5625,0.16530418395996094,0,7,7
172,2,1,0.74609375,0.15378475189208984,0,7,7
172,3,1,0.625,0.18145465850830078,0,7,7
172,4,1,0.75,0.18006134033203125,0,7,7
172,5,1,0.625,0.20157241821289062,0,7,7
172,6,1,0.375,0.08288288116455078,0,7,7
173,0,1,0.0625,0.004434466361999512,0,7,7
173,1,1,0.5,0.16481971740722656,0,7,7
173,2,1,0.6875,0.18482959270477295,0,7,7
173,3,1,0.53125,0.13263988494873047,0,7,7
173,4,1,0.625,0.19916629791259766,0,7,7
173,5,1,0.5625,0.1598280668258667,0,7,7
173,6,1,0.5,0.08426332473754883,0,7,7
174,0,1,0.125,0.00730133056640625,0,7,7
174,1,1,0.8125,0.18308544158935547,0,7,7
174,2,1,0.5625,0.1714935302734375,0,7,7
174,3,1,0.5625,0.16141319274902344,0,7,7
174,4,1,0.625,0.15862798690795898,0,7,7
174,5,1,0.5703125,0.15691184997558594,0,7,7
174,6,1,0.328125,0.0916290283203125,0,7,7
175,0,1,0.125,0.007259368896484375,0,7,7
175,1,1,0.6875,0.16071796417236328,0,7,7
175,2,1,0.75,0.1708827018737793,0,7,7
175,3,1,0.65625,0.1315460205078125,0,7,7
175,4,1,0.75,0.17985153198242188,0,7,7
175,5,1,0.6875,0.148193359375,0,7,7
175,6,1,0.28662109375,0.07888054847717285,0,7,7
176,0,1,0.125,0.0056476593017578125,5,7,2
176,1,0,1.0,0.1796588897705078,5,7,2
177,0,1,0.125,0.006348609924316406,0,1,2
177,1,1,0.625,0.16742706298828125,0,1,2
178,0,1,0.125,0.005149438977241516,0,1,2
178,1,1,0.6875,0.2091541290283203,0,1,2
179,0,1,0.125,0.005474090576171875,0,7,7
179,1,1,0.84375,0.19139957427978516,0,7,7
179,2,1,0.875,0.1951746940612793,0,7,7
179,3,1,0.59375,0.14824676513671875,0,7,7
179,4,1,0.8125,0.21173858642578125,0,7,7
179,5,1,0.625,0.16467063128948212,0,7,7
179,6,1,0.34375,0.1022692620754242,0,7,7
180,0,1,0.25,0.0072879791259765625,0,1,2
180,1,1,0.75,0.19884681701660156,0,1,2
181,0,1,0.125,0.0047760009765625,0,1,2
181,1,1,0.6875,0.21172046661376953,0,1,2
182,0,1,0.125,0.005664825439453125,0,1,2
182,1,1,0.6875,0.20304203033447266,0,1,2
183,0,1,0.125,0.006613731384277344,0,1,2
183,1,1,1.0,0.2801828384399414,0,1,2
184,0,1,0.125,0.0045948028564453125,0,1,3
184,1,0,0.5703125,0.16685199737548828,0,1,3
184,2,1,0.7265625,0.17651748657226562,0,1,3
185,0,1,0.125,0.006588935852050781,0,1,2
185,1,1,0.568359375,0.1578693389892578,0,1,2
186,0,1,0.125,0.005356311798095703,0,7,7
186,1,1,0.6875,0.19189167022705078,0,7,7
186,2,1,0.84375,0.1782541275024414,0,7,7
186,3,1,0.6875,0.15027427673339844,0,7,7
186,4,1,0.75,0.2070326805114746,0,7,7
186,5,1,0.796875,0.19564151763916016,0,7,7
186,6,1,0.40625,0.09644365310668945,0,7,7
187,0,1,0.125,0.004648193717002869,0,7,7
187,1,1,0.625,0.18871688842773438,0,7,7
187,2,1,0.625,0.1562213897705078,0,7,7
187,3,1,0.78125,0.19143152236938477,0,7,7
187,4,1,0.5625,0.1636800765991211,0,7,7
187,5,1,0.75,0.16062545776367188,0,7,7
187,6,1,0.369140625,0.09883570671081543,0,7,7
188,0,1,0.125,0.00501251220703125,0,7,7
188,1,1,0.65625,0.1773076057434082,0,7,7
188,2,1,0.5625,0.15739107131958008,0,7,7
188,3,1,0.8125,0.17949485778808594,0,7,7
188,4,1,0.6875,0.1996188759803772,0,7,7
188,5,1,0.625,0.15830481052398682,0,7,7
188,6,1,0.4375,0.09078776836395264,0,7,7
189,0,1,0.125,0.007351875305175781,0,7,7
189,1,1,0.75,0.165191650390625,0,7,7
189,2,1,0.5625,0.18612241744995117,0,7,7
189,3,1,0.875,0.22730159759521484,0,7,7
189,4,1,0.84375,0.21941471099853516,0,7,7
189,5,1,0.75,0.1600046157836914,0,7,7
189,6,1,0.34375,0.09929084777832031,0,7,7
190,0,1,0.125,0.005123138427734375,0,7,7
190,1,1,0.671875,0.19850492477416992,0,7,7
190,2,1,0.625,0.17198848724365234,0,7,7
190,3,1,0.71875,0.1720294952392578,0,7,7
190,4,1,0.6875,0.19708013534545898,0,7,7
190,5,1,0.625,0.1515369415283203,0,7,7
190,6,1,0.421875,0.09300947189331055,0,7,7
191,0,1,0.125,0.005465507507324219,0,7,7
191,1,1,0.875,0.2254772186279297,0,7,7
191,2,1,0.6484375,0.15392887592315674,0,7,7
191,3,1,0.75,0.1927642822265625,0,7,7
191,4,1,0.625,0.18439483642578125,0,7,7
191,5,1,0.572265625,0.15961265563964844,0,7,7
191,6,1,0.375,0.09116649627685547,0,7,7
192,0,1,0.125,0.005954742431640625,0,7,7
192,1,1,0.625,0.17638206481933594,0,7,7
192,2,1,0.53125,0.15092849731445312,0,7,7
192,3,1,0.5,0.14602279663085938,0,7,7
192,4,1,0.625,0.1492786407470703,0,7,7
192,5,1,1.125,0.19997990131378174,0,7,7
192,6,1,0.375,0.08436703681945801,0,7,7
193,0,1,0.125,0.005340576171875,0,1,2
193,1,1,0.5625,0.1527385711669922,0,1,2
194,0,1,0.125,0.004791259765625,0,1,2
194,1,1,0.625,0.17299413681030273,0,1,2
195,0,1,0.125,0.00586390495300293,0,1,2
195,1,1,0.875,0.20745468139648438,0,1,2
196,0,1,0.125,0.007190704345703125,5,7,2
196,1,0,0.625,0.1709613800048828,5,7,2
197,0,1,0.125,0.005703926086425781,0,1,2
197,1,1,0.6875,0.15862607955932617,0,1,2
198,0,1,0.125,0.004723548889160156,0,7,7
198,1,1,0.75,0.18126392364501953,0,7,7
198,2,1,0.6875,0.1600933074951172,0,7,7
198,3,1,0.8125,0.22490596771240234,0,7,7
198,4,1,1.125,0.22215843200683594,0,7,7
198,5,1,0.75,0.16214466094970703,0,7,7
198,6,1,0.375,0.09937819838523865,0,7,7
199,0,1,0.125,0.0049991607666015625,0,7,7
199,1,1,0.625,0.1715106964111328,0,7,7
199,2,1,0.59375,0.1594085693359375,0,7,7
199,3,1,0.5,0.13317227363586426,0,7,7
199,4,1,0.75,0.17585229873657227,0,7,7
199,5,1,0.625,0.18642759323120117,0,7,7
199,6,1,0.28125,0.0810081958770752,0,7,7
200,0,1,0.125,0.0064334869384765625,0,7,7
200,1,1,0.875,0.17961406707763672,0,7,7
200,2,1,0.71875,0.16736984252929688,0,7,7
200,3,1,0.625,0.15085124969482422,0,7,7
200,4,1,0.59375,0.1772913932800293,0,7,7
200,5,1,0.78125,0.20635415613651276,0,7,7
200,6,1,0.34375,0.08965826034545898,0,7,7
201,0,1,0.125,0.005641937255859375,0,7,7
201,1,1,0.9375,0.23923128843307495,0,7,7
201,2,1,0.5,0.14184856414794922,0,7,7
201,3,1,0.90625,0.20731592178344727,0,7,7
201,4,1,0.8125,0.222747802734375,0,7,7
201,5,1,1.0,0.19809722900390625,0,7,7
201,6,1,0.375,0.09370973706245422,0,7,7
202,0,1,0.125,0.005192756652832031,5,7,2
202,1,0,0.6875,0.20406675338745117,5,7,2
203,0,1,0.125,0.0070343017578125,0,7,7
203,1,1,0.75,0.18652725219726562,0,7,7
203,2,1,0.5,0.1413564682006836,0,7,7
203,3,1,0.8125,0.17819499969482422,0,7,7
203,4,1,0.875,0.21090078353881836,0,7,7
203,5,1,0.875,0.18205976486206055,0,7,7
203,6,1,0.28125,0.08798933029174805,0,7,7
204,0,1,0.125,0.006134033203125,0,7,7
204,1,1,0.6875,0.1790943145751953,0,7,7
204,2,1,0.53125,0.16449570655822754,0,7,7
204,3,1,0.5,0.1311817169189453,0,7,7
204,4,1,0.75,0.19487380981445312,0,7,7
204,5,1,0.65625,0.185896635055542,0,7,7
204,6,1,0.3125,0.08552968502044678,0,7,7
205,0,1,0.125,0.00629425048828125,0,7,7
205,1,1,0.6875,0.17298269271850586,0,7,7
205,2,1,0.5625,0.14877891540527344,0,7,7
205,3,1,0.71875,0.15341663360595703,0,7,7
205,4,1,0.75,0.19551849365234375,0,7,7
205,5,1,0.75,0.17489051818847656,0,7,7
205,6,1,0.421875,0.09749650955200195,0,7,7
206,0,1,0.125,0.00565338134765625,0,7,7
206,1,1,0.5625,0.16021347045898438,0,7,7
206,2,1,0.5625,0.17042243480682373,0,7,7
206,3,1,0.6875,0.17644691467285156,0,7,7
206,4,1,0.78125,0.1921248435974121,0,7,7
206,5,1,0.720703125,0.19930410385131836,0,7,7
206,6,1,0.296875,0.07812929153442383,0,7,7
207,0,1,0.125,0.007632911205291748,0,1,2
207,1,1,0.71875,0.20580530166625977,0,1,2
208,0,1,0.125,0.0057212114334106445,0,1,2
208,1,1,0.625,0.14449405670166016,0,1,2
209,0,1,0.125,0.0070858001708984375,0,7,7
209,1,1,0.625,0.1808013916015625,0,7,7
209,2,1,0.625,0.16796112060546875,0,7,7
209,3,1,0.9375,0.21917247772216797,0,7,7
209,4,1,0.75,0.1965656280517578,0,7,7
209,5,1,0.625,0.15417444705963135,0,7,7
209,6,1,0.328125,0.08437329530715942,0,7,7
210,0,1,0.125,0.0076084136962890625,0,1,2
210,1,1,0.625,0.17253494262695312,0,1,2
211,0,1,0.125,0.006687164306640625,0,1,2
211,1,1,0.75,0.18218612670898438,0,1,2
212,0,1,0.125,0.007999420166015625,0,7,7
212,1,1,0.75,0.190093994140625,0,7,7
212,2,1,0.75,0.16610193252563477,0,7,7
212,3,1,0.5,0.1387033462524414,0,7,7
212,4,1,0.625,0.18468284606933594,0,7,7
212,5,1,0.6875,0.1862030029296875,0,7,7
212,6,1,0.3125,0.09541511535644531,0,7,7
213,0,1,0.125,0.005019187927246094,0,1,7
213,1,0,0.875,0.1972179412841797,0,1,7
213,2,1,0.75,0.17460250854492188,0,1,7
213,3,1,0.625,0.17902088165283203,0,1,7
213,4,1,0.703125,0.20359039306640625,0,1,7
213,5,1,0.84375,0.18033552169799805,0,1,7
213,6,1,0.296875,0.08692097663879395,0,1,7
214,0,1,0.125,0.004200577735900879,0,3,4
214,1,1,0.875,0.17457199096679688,0,3,4
214,2,1,0.859375,0.22240829467773438,0,3,4
214,3,1,0.625,0.15450286865234375,0,3,4
215,0,1,0.125,0.007541179656982422,2,7,4
215,1,1,0.75,0.17076870799064636,2,7,4
215,2,1,0.609375,0.18022537231445312,2,7,4
215,3,0,0.5390625,0.15055274963378906,2,7,4
216,0,1,0.125,0.0055637359619140625,0,1,2
216,1,1,0.5546875,0.1417694091796875,0,1,2
217,0,1,0.125,0.006066799163818359,0,7,7
217,1,1,0.75,0.17516279220581055,0,7,7
217,2,1,0.6875,0.16972970962524414,0,7,7
217,3,1,0.625,0.1507946252822876,0,7,7
217,4,1,0.875,0.19003677368164062,0,7,7
217,5,1,0.59375,0.16576552391052246,0,7,7
217,6,1,0.458984375,0.09366834163665771,0,7,7
218,0,1,0.125,0.005535125732421875,0,7,7
218,1,1,0.5625,0.1737060546875,0,7,7
218,2,1,0.5,0.1396026611328125,0,7,7
218,3,1,0.5625,0.15487384796142578,0,7,7
218,4,1,0.75,0.19048595428466797,0,7,7
218,5,1,0.70703125,0.20291399955749512,0,7,7
218,6,1,0.328125,0.0944976806640625,0,7,7
219,0,1,0.125,0.005482673645019531,0,1,2
219,1,1,0.625,0.2022418975830078,0,1,2
220,0,1,0.125,0.004027366638183594,0,1,2
220,1,1,0.625,0.1787395477294922,0,1,2
221,0,1,0.125,0.005588531494140625,0,7,7
221,1,1,0.6875,0.19651532173156738,0,7,7
221,2,1,0.6953125,0.16648387908935547,0,7,7
221,3,1,0.71875,0.17045307159423828,0,7,7
221,4,1,0.75,0.21097564697265625,0,7,7
221,5,1,0.875,0.1657963991165161,0,7,7
221,6,1,0.4453125,0.08624935150146484,0,7,7
222,0,1,0.125,0.0095977783203125,0,7,7
222,1,1,1.125,0.19537353515625,0,7,7
222,2,1,0.625,0.16079330444335938,0,7,7
222,3,1,0.5625,0.1455698013305664,0,7,7
222,4,1,1.0,0.21078109741210938,0,7,7
222,5,1,0.625,0.19191932678222656,0,7,7
222,6,1,0.3046875,0.08669912815093994,0,7,7
223,0,1,0.125,0.0068302154541015625,0,7,7
223,1,1,0.75,0.17299652099609375,0,7,7
223,2,1,0.5625,0.15483534336090088,0,7,7
223,3,1,0.8125,0.16721343994140625,0,7,7
223,4,1,0.875,0.21913909912109375,0,7,7
223,5,1,0.75,0.18871688842773438,0,7,7
223,6,1,0.4375,0.08969449996948242,0,7,7
224,0,1,0.125,0.009115219116210938,0,1,2
224,1,1,0.75,0.19497299194335938,0,1,2
225,0,1,0.125,0.011997222900390625,0,7,7
225,1,1,0.625,0.2015533447265625,0,7,7
225,2,1,0.6875,0.15888595581054688,0,7,7
225,3,1,0.63671875,0.18806838989257812,0,7,7
225,4,1,0.6875,0.17770659923553467,0,7,7
225,5,1,0.9375,0.2219727635383606,0,7,7
225,6,1,0.375,0.09547996520996094,0,7,7
226,0,1,0.125,0.006572723388671875,0,1,2
226,1,0,0.875,0.20235443115234375,0,1,2
227,0,1,0.125,0.008210897445678711,0,1,2
227,1,1,0.75,0.17841148376464844,0,1,2
228,0,1,0.125,0.007683277130126953,0,1,2
228,1,1,0.84375,0.17002487182617188,0,1,2
229,0,1,0.125,0.00528717041015625,0,7,7
229,1,1,0.625,0.16974639892578125,0,7,7
229,2,1,0.8125,0.16072654724121094,0,7,7
229,3,1,0.625,0.14369773864746094,0,7,7
229,4,1,0.78125,0.19902849197387695,0,7,7
229,5,1,0.5625,0.15236973762512207,0,7,7
229,6,1,0.375,0.09837961196899414,0,7,7
230,0,1,0.125,0.0059185028076171875,0,7,7
230,1,1,0.875,0.19239234924316406,0,7,7
230,2,1,0.6875,0.1651010513305664,0,7,7
230,3,1,0.703125,0.17429828643798828,0,7,7
230,4,1,0.875,0.199310302734375,0,7,7
230,5,1,0.75,0.18663227558135986,0,7,7
230,6,1,0.366455078125,0.08535480499267578,0,7,7
231,0,1,0.125,0.0061609745025634766,0,7,7
231,1,1,0.625,0.180450439453125,0,7,7
231,2,1,0.5625,0.16283917427062988,0,7,7
231,3,1,0.625,0.12744855880737305,0,7,7
231,4,1,0.625,0.17412376403808594,0,7,7
231,5,1,0.875,0.17560791969299316,0,7,7
231,6,1,0.3125,0.08661746978759766,0,7,7
232,0,1,0.125,0.0053555965423583984,0,7,7
232,1,1,0.875,0.1885967254638672,0,7,7
232,2,1,0.8125,0.1830453872680664,0,7,7
232,3,1,0.5,0.15990686416625977,0,7,7
232,4,1,0.75,0.17994976043701172,0,7,7
232,5,1,0.65625,0.18212318420410156,0,7,7
232,6,1,0.3125,0.08949029445648193,0,7,7
233,0,1,0.125,0.003997802734375,0,1,7
233,1,0,0.875,0.2131824493408203,0,1,7
233,2,1,0.875,0.16925334930419922,0,1,7
233,3,1,1.15625,0.20782899856567383,0,1,7
233,4,1,0.828125,0.2530517578125,0,1,7
233,5,1,0.70703125,0.17138671875,0,1,7
233,6,1,0.34375,0.0888223648071289,0,1,7
234,0,1,0.125,0.005535125732421875,0,1,2
234,1,1,1.0,0.1828647255897522,0,1,2
235,0,1,0.125,0.006260395050048828,0,7,7
235,1,1,0.734375,0.1855792999267578,0,7,7
235,2,1,0.666015625,0.1452646255493164,0,7,7
235,3,1,0.625,0.15012550354003906,0,7,7
235,4,1,0.625,0.20337486267089844,0,7,7
235,5,1,0.6953125,0.17724037170410156,0,7,7
235,6,1,0.28125,0.08007240295410156,0,7,7
236,0,1,0.125,0.005561351776123047,0,1,2
236,1,1,0.625,0.20175743103027344,0,1,2
237,0,1,0.125,0.006198883056640625,1,2,2
237,1,0,0.625,0.17082977294921875,1,2,2
238,0,1,0.125,0.00543975830078125,0,1,2
238,1,1,0.75,0.1951160430908203,0,1,2
239,0,1,0.125,0.006500720977783203,0,7,7
239,1,1,0.59375,0.16418075561523438,0,7,7
239,2,1,0.78125,0.163862943649292,0,7,7
239,3,1,1.0,0.15509796142578125,0,7,7
239,4,1,0.875,0.2253570556640625,0,7,7
239,5,1,1.125,0.1900491714477539,0,7,7
239,6,1,0.390625,0.09681081771850586,0,7,7
240,0,1,0.125,0.006103515625,0,7,7
240,1,1,0.796875,0.19985246658325195,0,7,7
240,2,1,0.625,0.16456985473632812,0,7,7
240,3,1,0.625,0.14258575439453125,0,7,7
240,4,1,1.0625,0.2609677314758301,0,7,7
240,5,1,0.71875,0.20568084716796875,0,7,7
240,6,1,0.3515625,0.0931958556175232,0,7,7
241,0,1,0.125,0.008190155029296875,0,1,2
241,1,1,0.75,0.16347980499267578,0,1,2
242,0,1,0.125,0.00754547119140625,1,2,2
242,1,0,0.65625,0.15847396850585938,1,2,2
243,0,1,0.125,0.006046295166015625,2,7,4
243,1,1,0.8125,0.20967483520507812,2,7,4
243,2,1,0.6875,0.19362449645996094,2,7,4
243,3,0,0.625,0.16110971570014954,2,7,4
244,0,1,0.125,0.007546424865722656,0,1,2
244,1,1,0.6875,0.18494415283203125,0,1,2
245,0,1,0.125,0.004401206970214844,0,1,2
245,1,1,0.90625,0.21965065598487854,0,1,2
246,0,1,0.125,0.006274223327636719,0,7,7
246,1,1,0.53125,0.16533279418945312,0,7,7
246,2,1,0.875,0.1588449478149414,0,7,7
246,3,1,0.6875,0.1677074432373047,0,7,7
246,4,1,0.8125,0.20621776580810547,0,7,7
246,5,1,0.75,0.14475059509277344,0,7,7
246,6,1,0.5,0.09628534317016602,0,7,7
247,0,1,0.125,0.006780862808227539,0,7,7
247,1,1,0.71875,0.18216848373413086,0,7,7
247,2,1,0.625,0.16431045532226562,0,7,7
247,3,1,0.75,0.15198087692260742,0,7,7
247,4,1,0.71875,0.172882080078125,0,7,7
247,5,1,0.6875,0.1710953712463379,0,7,7
247,6,1,0.359375,0.0973043441772461,0,7,7
248,0,1,0.125,0.006522178649902344,0,7,7
248,1,1,0.6875,0.1862163543701172,0,7,7
248,2,1,0.65625,0.17806601524353027,0,7,7
248,3,1,0.75,0.16462618112564087,0,7,7
248,4,1,0.703125,0.1805133819580078,0,7,7
248,5,1,0.734375,0.17744231224060059,0,7,7
248,6,1,0.34375,0.08315521478652954,0,7,7
249,0,1,0.125,0.005390167236328125,0,7,7
249,1,1,0.875,0.1608877182006836,0,7,7
249,2,1,0.625,0.14334392547607422,0,7,7
249,3,1,0.625,0.14809465408325195,0,7,7
249,4,1,0.8125,0.20200157165527344,0,7,7
249,5,1,0.75,0.17436504364013672,0,7,7
249,6,1,0.34375,0.0814509391784668,0,7,7
250,0,1,0.125,0.008842110633850098,0,1,2
250,1,1,0.6875,0.21386957168579102,0,1,2
251,0,1,0.125,0.00518798828125,0,1,2
251,1,1,0.75,0.15783095359802246,0,1,2
252,0,1,0.125,0.007940292358398438,0,7,7
252,1,1,0.625,0.19178390502929688,0,7,7
252,2,1,0.5625,0.13732433319091797,0,7,7
252,3,1,0.71875,0.1589336395263672,0,7,7
252,4,1,0.75,0.18785476684570312,0,7,7
252,5,1,0.59375,0.16633892059326172,0,7,7
252,6,1,0.291015625,0.08831226825714111,0,7,7
253,0,1,0.125,0.006413459777832031,0,7,7
253,1,1,0.8125,0.20287156105041504,0,7,7
253,2,1,0.5,0.14226770401000977,0,7,7
253,3,1,0.625,0.14674091339111328,0,7,7
253,4,1,0.75,0.2021961212158203,0,7,7
253,5,1,0.875,0.21949386596679688,0,7,7
253,6,1,0.25,0.07842200994491577,0,7,7
254,0,1,0.125,0.009737968444824219,0,7,7
254,1,1,0.625,0.1724104881286621,0,7,7
254,2,1,0.65625,0.17725515365600586,0,7,7
254,3,1,0.625,0.1372814178466797,0,7,7
254,4,1,0.875,0.20479393005371094,0,7,7
254,5,1,0.75,0.1959371566772461,0,7,7
254,6,1,0.375,0.09016942977905273,0,7,7
255,0,1,0.125,0.005840301513671875,0,7,7
255,1,1,0.75,0.18066167831420898,0,7,7
255,2,1,0.4375,0.1494002342224121,0,7,7
255,3,1,0.6875,0.19954133033752441,0,7,7
255,4,1,1.0625,0.20201873779296875,0,7,7
255,5,1,0.578125,0.17054808139801025,0,7,7
255,6,1,0.359375,0.08153676986694336,0,7,7
256,0,1,0.125,0.007098197937011719,0,1,2
256,1,1,0.65625,0.18455886840820312,0,1,2
257,0,1,0.125,0.005290985107421875,0,7,7
257,1,1,0.75,0.1942882537841797,0,7,7
257,2,1,0.625,0.17903423309326172,0,7,7
257,3,1,0.75,0.20005416870117188,0,7,7
257,4,1,0.875,0.18756651878356934,0,7,7
257,5,1,0.947265625,0.22231578826904297,0,7,7
257,6,1,0.375,0.09519720077514648,0,7,7
258,0,1,0.125,0.0038099288940429688,0,7,7
258,1,1,0.75,0.1862945556640625,0,7,7
258,2,1,0.625,0.19996261596679688,0,7,7
258,3,1,0.59375,0.17765235900878906,0,7,7
258,4,1,0.65625,0.1825408935546875,0,7,7
258,5,1,0.8125,0.20137500762939453,0,7,7
258,6,1,0.375,0.09597015380859375,0,7,7
259,0,1,0.125,0.004566192626953125,0,1,2
259,1,1,0.6875,0.16048526763916016,0,1,2
260,0,1,0.125,0.004982709884643555,0,7,7
260,1,1,0.75,0.1887674331665039,0,7,7
260,2,1,0.75,0.23545360565185547,0,7,7
260,3,1,0.625,0.2075490951538086,0,7,7
260,4,1,0.75,0.2189321517944336,0,7,7
260,5,1,0.84375,0.19446945190429688,0,7,7
260,6,1,0.46875,0.1232452392578125,0,7,7
261,0,1,0.125,0.006028175354003906,0,7,7
261,1,1,0.75,0.19109249114990234,0,7,7
261,2,1,0.625,0.18405437469482422,0,7,7
261,3,1,0.9375,0.1791548728942871,0,7,7
261,4,1,1.125,0.2428150177001953,0,7,7
261,5,1,1.125,0.19721245765686035,0,7,7
261,6,1,0.4296875,0.0977935791015625,0,7,7
262,0,1,0.125,0.006499290466308594,0,2,7
262,1,1,0.703125,0.17978644371032715,0,2,7
262,2,0,0.5,0.14101791381835938,0,2,7
262,3,1,0.6875,0.16437530517578125,0,2,7
262,4,1,0.8125,0.1964559555053711,0,2,7
262,5,1,0.75,0.22053563594818115,0,2,7
262,6,1,0.40625,0.09509515762329102,0,2,7
263,0,1,0.125,0.006833076477050781,0,1,2
263,1,1,0.65625,0.177093505859375,0,1,2
264,0,1,0.125,0.0063571929931640625,0,1,2
264,1,1,0.6640625,0.17901229858398438,0,1,2
265,0,1,0.125,0.004985809326171875,0,1,2
265,1,1,0.7578125,0.19363784790039062,0,1,2
266,0,1,0.125,0.0065953731536865234,0,1,7
266,1,0,0.875,0.20672988891601562,0,1,7
266,2,1,0.75,0.16814184188842773,0,1,7
266,3,1,0.8125,0.16658973693847656,0,1,7
266,4,1,0.75,0.18988037109375,0,1,7
266,5,1,0.75,0.19228649139404297,0,1,7
266,6,1,0.296875,0.08415889739990234,0,1,7
267,0,1,0.125,0.00661468505859375,0,1,2
267,1,1,0.625,0.17829513549804688,0,1,2
268,0,1,0.125,0.005803585052490234,0,7,7
268,1,1,0.7119140625,0.18813323974609375,0,7,7
268,2,1,0.625,0.1548689603805542,0,7,7
268,3,1,0.5234375,0.1514759063720703,0,7,7
268,4,1,0.75,0.17548608779907227,0,7,7
268,5,1,0.59375,0.16840744018554688,0,7,7
268,6,1,0.40625,0.08875918388366699,0,7,7
269,0,1,0.125,0.005717277526855469,0,7,7
269,1,1,0.75,0.1858367919921875,0,7,7
269,2,1,0.75,0.1786489486694336,0,7,7
269,3,1,0.5,0.14777755737304688,0,7,7
269,4,1,0.65625,0.19159984588623047,0,7,7
269,5,1,0.625,0.16903874278068542,0,7,7
269,6,1,0.423828125,0.09382602572441101,0,7,7
270,0,1,0.125,0.005410671234130859,0,7,7
270,1,1,0.75,0.1700458526611328,0,7,7
270,2,1,0.875,0.1564621925354004,0,7,7
270,3,1,0.65625,0.16648650169372559,0,7,7
270,4,1,0.875,0.23545503616333008,0,7,7
270,5,1,0.53125,0.17200088500976562,0,7,7
