task_id,episode_index,control_step,episode_success,phase,lag,token_exact,token_common_prefix,continuous_l2,continuous_cosine,action_norm,gripper_switch
0,0,39,False,early,2,0,0,0.07092188337204294,0.9980108287988034,0.43367249785846196,0
0,0,39,False,early,3,0,0,0.08764309982328224,0.996966269511889,0.43367249785846196,0
0,0,39,False,early,4,0,0,0.05898014701006727,0.9985752416785826,0.43367249785846196,0
0,0,40,False,early,1,0,0,0.02134335327925157,0.9998134328290262,0.4242714044407711,0
0,0,40,False,early,2,0,0,0.05685906022441337,0.9986996332382766,0.4242714044407711,0
0,0,40,False,early,3,0,0,0.09003198778973756,0.9967764343303976,0.4242714044407711,0
0,0,40,False,early,4,0,0,0.10690047159168678,0.9954637378793155,0.4242714044407711,0
0,0,41,False,early,1,1,7,0.0,0.9999999999999998,0.4242714044407711,0
0,0,41,False,early,2,0,0,0.02134335327925157,0.9998134328290262,0.4242714044407711,0
0,0,41,False,early,3,0,0,0.05685906022441337,0.9986996332382766,0.4242714044407711,0
0,0,41,False,early,4,0,0,0.09003198778973756,0.9967764343303976,0.4242714044407711,0
0,0,42,False,early,1,0,0,0.11326480080650955,0.9946086753603622,0.37672766382461714,0
0,0,42,False,early,2,0,0,0.11326480080650955,0.9946086753603622,0.37672766382461714,0
0,0,42,False,early,3,0,0,0.12867687177231574,0.9930884655300624,0.37672766382461714,0
0,0,42,False,early,4,0,0,0.16113467440880905,0.9892952468128385,0.37672766382461714,0
0,0,43,False,early,1,0,1,0.04704047276275026,0.9990373684165781,0.3848504629683777,0
0,0,43,False,early,2,0,0,0.08863160017714827,0.9967193348928425,0.3848504629683777,0
0,0,43,False,early,3,0,0,0.08863160017714827,0.9967193348928425,0.3848504629683777,0
0,0,43,False,early,4,0,0,0.10649771784706695,0.9952907941815082,0.3848504629683777,0
0,0,44,False,early,1,0,0,0.20661620639422437,0.9812578006151216,0.3485086838485059,0
0,0,44,False,early,2,0,0,0.19194814332632032,0.9837618811962713,0.3485086838485059,0
0,0,44,False,early,3,0,0,0.2792679358456569,0.9664253985043423,0.3485086838485059,0
0,0,44,False,early,4,0,0,0.2792679358456569,0.9664253985043423,0.3485086838485059,0
0,0,45,False,early,1,0,0,0.12307608830497498,0.9932309161751477,0.33899786170604007,0
0,0,45,False,early,2,0,0,0.10269514339208681,0.9954468123942115,0.33899786170604007,0
0,0,45,False,early,3,0,0,0.10155530789790328,0.9955013966400629,0.33899786170604007,0
0,0,45,False,early,4,0,0,0.182227176097697,0.9859269592439815,0.33899786170604007,0
0,0,46,False,early,1,1,7,0.0,1.0000000000000002,0.33899786170604007,0
0,0,46,False,early,2,0,0,0.12307608830497498,0.9932309161751477,0.33899786170604007,0
0,0,46,False,early,3,0,0,0.10269514339208681,0.9954468123942115,0.33899786170604007,0
0,0,46,False,early,4,0,0,0.10155530789790328,0.9955013966400629,0.33899786170604007,0
0,0,47,False,early,1,0,0,0.1009560182141037,0.9955387893798517,0.3736080889534416,0
0,0,47,False,early,2,0,0,0.1009560182141037,0.9955387893798517,0.3736080889534416,0
0,0,47,False,early,3,0,0,0.13484930314887458,0.9919894118294084,0.3736080889534416,0
0,0,47,False,early,4,0,0,0.18510901094291737,0.985028719103067,0.3736080889534416,0
0,0,48,False,early,1,0,0,0.16634932887308895,0.9878899018803227,0.3807186672866534,0
0,0,48,False,early,2,0,0,0.15036773714817137,0.990082183561774,0.3807186672866534,0
0,0,48,False,early,3,0,0,0.15036773714817137,0.990082183561774,0.3807186672866534,0
0,0,48,False,early,4,0,0,0.22056242913536087,0.978587818907226,0.3807186672866534,0
0,0,49,False,early,1,0,4,0.029131475534968802,0.9996361675281,0.3683267203854416,0
0,0,49,False,early,2,0,0,0.1617664532552874,0.988500130578592,0.3683267203854416,0
0,0,49,False,early,3,0,0,0.1447422116461567,0.9907332581978173,0.3683267203854416,0
0,0,49,False,early,4,0,0,0.1447422116461567,0.9907332581978173,0.3683267203854416,0
0,0,50,False,early,1,0,3,0.07872776243411143,0.9972737119395327,0.34854573669339356,0
0,0,50,False,early,2,0,3,0.10776702395990959,0.9949290756587488,0.34854573669339356,0
0,0,50,False,early,3,0,0,0.17280067185080975,0.9868254294396523,0.34854573669339356,0
0,0,50,False,early,4,0,0,0.15834440567129732,0.9887929784877348,0.34854573669339356,0
0,0,51,False,early,1,0,3,0.04710110933240599,0.9990106225962346,0.3432429185090816,0
0,0,51,False,early,2,0,3,0.03873333971797039,0.9993655907949822,0.3432429185090816,0
0,0,51,False,early,3,0,3,0.06635273099018685,0.9981260380558941,0.3432429185090816,0
0,0,51,False,early,4,0,0,0.16681380558171735,0.9877189683465359,0.3432429185090816,0
0,0,52,False,early,1,0,1,0.11367941334504175,0.9943019007690953,0.36952755990527086,0
0,0,52,False,early,2,0,1,0.0840764199962972,0.996891661940131,0.36952755990527086,0
0,0,52,False,early,3,0,1,0.14296597452971577,0.9910047698134336,0.36952755990527086,0
0,0,52,False,early,4,0,1,0.16870322968600823,0.9875320812839109,0.36952755990527086,0
0,0,53,False,early,1,1,7,0.0,0.9999999999999998,0.36952755990527086,0
0,0,53,False,early,2,0,1,0.11367941334504175,0.9943019007690953,0.36952755990527086,0
0,0,53,False,early,3,0,1,0.0840764199962972,0.996891661940131,0.36952755990527086,0
0,0,53,False,early,4,0,1,0.14296597452971577,0.9910047698134336,0.36952755990527086,0
0,0,54,False,early,1,0,1,0.029681883511988177,0.9996201181863322,0.38034709066159395,0
0,0,54,False,early,2,0,1,0.029681883511988177,0.9996201181863322,0.38034709066159395,0
0,0,54,False,early,3,0,1,0.1355314021769978,0.991950982685245,0.38034709066159395,0
0,0,54,False,early,4,0,1,0.10995160762550572,0.9947172782485219,0.38034709066159395,0
0,0,55,False,early,1,0,1,0.06668023481017686,0.9981112676614886,0.4055650478786349,0
0,0,55,False,early,2,0,1,0.09611535345367127,0.9960586031670672,0.4055650478786349,0
0,0,55,False,early,3,0,1,0.09611535345367127,0.9960586031670672,0.4055650478786349,0
0,0,55,False,early,4,0,1,0.18965665634810777,0.9844455485213064,0.4055650478786349,0
0,0,56,False,early,1,0,1,0.0252699450371474,0.9997263342569729,0.40780667329209075,0
0,0,56,False,early,2,0,1,0.08600821173043915,0.9968427160161377,0.40780667329209075,0
0,0,56,False,early,3,0,1,0.11498134172265069,0.9943420065476393,0.40780667329209075,0
0,0,56,False,early,4,0,1,0.11498134172265069,0.9943420065476393,0.40780667329209075,0
0,0,57,False,early,1,1,7,0.0,1.0,0.40780667329209075,0
0,0,57,False,early,2,0,1,0.0252699450371474,0.9997263342569729,0.40780667329209075,0
0,0,57,False,early,3,0,1,0.08600821173043915,0.9968427160161377,0.40780667329209075,0
0,0,57,False,early,4,0,1,0.11498134172265069,0.9943420065476393,0.40780667329209075,0
0,0,58,False,early,1,0,1,0.11783163385376186,0.994079150298084,0.419032873987255,0
0,0,58,False,early,2,0,1,0.11783163385376186,0.994079150298084,0.419032873987255,0
0,0,58,False,early,3,0,1,0.1065299200493077,0.9951615159898605,0.419032873987255,0
0,0,58,False,early,4,0,1,0.13368252524045196,0.9923859605743198,0.419032873987255,0
0,0,59,False,early,1,0,1,0.1422642579204252,0.9914179718948545,0.42636242673639896,0
0,0,59,False,early,2,0,1,0.04510200006620381,0.9991553925599583,0.42636242673639896,0
0,0,59,False,early,3,0,1,0.04510200006620381,0.9991553925599583,0.42636242673639896,0
0,0,59,False,early,4,0,1,0.06968553212902472,0.997957433306204,0.42636242673639896,0
0,0,60,False,early,1,0,1,0.028258669436944783,0.9996689363780119,0.43561922795304947,0
0,0,60,False,early,2,0,1,0.15499160524909056,0.9898618285259059,0.43561922795304947,0
0,0,60,False,early,3,0,1,0.07133589553678721,0.9978895891451406,0.43561922795304947,0
0,0,60,False,early,4,0,1,0.07133589553678721,0.9978895891451406,0.43561922795304947,0
0,0,61,False,early,1,1,7,0.0,0.9999999999999998,0.43561922795304947,0
0,0,61,False,early,2,0,1,0.028258669436944783,0.9996689363780119,0.43561922795304947,0
0,0,61,False,early,3,0,1,0.15499160524909056,0.9898618285259059,0.43561922795304947,0
0,0,61,False,early,4,0,1,0.07133589553678721,0.9978895891451406,0.43561922795304947,0
0,0,62,False,early,1,1,7,0.0,0.9999999999999998,0.43561922795304947,0
0,0,62,False,early,2,1,7,0.0,0.9999999999999998,0.43561922795304947,0
0,0,62,False,early,3,0,1,0.028258669436944783,0.9996689363780119,0.43561922795304947,0
0,0,62,False,early,4,0,1,0.15499160524909056,0.9898618285259059,0.43561922795304947,0
0,0,63,False,early,1,0,0,0.26233508415602114,0.9760858575211029,0.6205764048039738,0
0,0,63,False,early,2,0,0,0.26233508415602114,0.9760858575211029,0.6205764048039738,0
0,0,63,False,early,3,0,0,0.26233508415602114,0.9760858575211029,0.6205764048039738,0
0,0,63,False,early,4,0,0,0.2853812079529815,0.9713241940197365,0.6205764048039738,0
0,0,64,False,early,1,0,0,0.19414132180140406,0.9868886460552528,0.5074480556543972,0
0,0,64,False,early,2,0,0,0.19239735262773935,0.9852517600408626,0.5074480556543972,0
0,0,64,False,early,3,0,0,0.19239735262773935,0.9852517600408626,0.5074480556543972,0
0,0,64,False,early,4,0,0,0.19239735262773935,0.9852517600408626,0.5074480556543972,0
0,0,65,False,early,1,0,0,0.15302623228111326,0.992764663541742,0.6376032272283916,0
0,0,65,False,early,2,0,0,0.16751967625228095,0.9899767388135474,0.6376032272283916,0
0,0,65,False,early,3,0,0,0.32207896875575875,0.9634090442369053,0.6376032272283916,0
0,0,65,False,early,4,0,0,0.32207896875575875,0.9634090442369053,0.6376032272283916,0
0,0,66,False,early,1,0,0,0.014243697652629894,0.9999290417797008,0.6340714646805341,0
0,0,66,False,early,2,0,0,0.14967502514466322,0.9930442427579012,0.6340714646805341,0
0,0,66,False,early,3,0,0,0.15427994215859311,0.9914783163877159,0.6340714646805341,0
0,0,66,False,early,4,0,0,0.31507370219163533,0.9649401076674383,0.6340714646805341,0
0,0,67,False,early,1,0,0,0.014243697652629894,0.9999290417797008,0.6376032272283916,0
0,0,67,False,early,2,1,7,0.0,1.0000000000000002,0.6376032272283916,0
0,0,67,False,early,3,0,0,0.15302623228111326,0.992764663541742,0.6376032272283916,0
0,0,67,False,early,4,0,0,0.16751967625228095,0.9899767388135474,0.6376032272283916,0
0,0,68,False,early,1,1,7,0.0,1.0000000000000002,0.6376032272283916,0
0,0,68,False,early,2,0,0,0.014243697652629894,0.9999290417797008,0.6376032272283916,0
0,0,68,False,early,3,1,7,0.0,1.0000000000000002,0.6376032272283916,0
0,0,68,False,early,4,0,0,0.15302623228111326,0.992764663541742,0.6376032272283916,0
0,0,69,False,early,1,0,0,0.08207863018114246,0.9976310675340527,0.6153785953944949,0
0,0,69,False,early,2,0,0,0.08207863018114246,0.9976310675340527,0.6153785953944949,0
0,0,69,False,early,3,0,0,0.06861539407609217,0.9983421128629802,0.6153785953944949,0
0,0,69,False,early,4,0,0,0.08207863018114246,0.9976310675340527,0.6153785953944949,0
0,0,70,False,early,1,0,0,0.2618610869561771,0.9767359302527272,0.39438821149923675,0
0,0,70,False,early,2,0,0,0.30837334141519057,0.9675380704725746,0.39438821149923675,0
0,0,70,False,early,3,0,0,0.30837334141519057,0.9675380704725746,0.39438821149923675,0
0,0,70,False,early,4,0,0,0.3010493205332641,0.9690755836177393,0.39438821149923675,0
0,0,71,False,early,1,0,1,0.16460769421923538,0.9885209709855887,0.4322836461972111,0
0,0,71,False,early,2,0,0,0.3029928338155024,0.9669229792217896,0.4322836461972111,0
0,0,71,False,early,3,0,0,0.33974334948622215,0.9589388735171817,0.4322836461972111,0
0,0,71,False,early,4,0,0,0.33974334948622215,0.9589388735171817,0.4322836461972111,0
0,0,72,False,early,1,0,0,0.23791479777175215,0.977747690763012,0.5289959466968219,0
0,0,72,False,early,2,0,0,0.17044770049970184,0.9893600527491871,0.5289959466968219,0
0,0,72,False,early,3,0,0,0.15598808694962885,0.9915331591924239,0.5289959466968219,0
0,0,72,False,early,4,0,0,0.2316847651811007,0.9811103229466436,0.5289959466968219,0
0,0,73,False,early,1,0,0,0.18909876905485085,0.9867857503264903,0.5933834867248884,0
0,0,73,False,early,2,0,0,0.1776159980310256,0.9896727409742215,0.5933834867248884,0
0,0,73,False,early,3,0,0,0.23647020380277511,0.9807184502039903,0.5933834867248884,0
0,0,73,False,early,4,0,0,0.21907325609575198,0.9824717941170136,0.5933834867248884,0
0,0,74,False,early,1,0,0,0.20867014816113588,0.9854110299070522,0.4070177541700583,0
0,0,74,False,early,2,0,0,0.212914082131645,0.9825343215444504,0.4070177541700583,0
0,0,74,False,early,3,0,0,0.1145852921252237,0.9944592721789763,0.4070177541700583,0
0,0,74,False,early,4,0,0,0.12894185372033914,0.9928467804262856,0.4070177541700583,0
0,0,75,False,early,1,0,0,0.08249048171275145,0.9973798452541166,0.46628345429113965,0
0,0,75,False,early,2,0,0,0.1746701416226506,0.9894865406826056,0.46628345429113965,0
0,0,75,False,early,3,0,0,0.227880043169375,0.9795114566878529,0.46628345429113965,0
0,0,75,False,early,4,0,0,0.11853858911028135,0.9942359672410159,0.46628345429113965,0
0,0,76,False,early,1,0,0,0.11858429681851283,0.9946115070532889,0.36971940157401567,0
0,0,76,False,early,2,0,0,0.08237566130198398,0.9971316375880874,0.36971940157401567,0
0,0,76,False,early,3,0,0,0.2578032947317154,0.9769615606688536,0.36971940157401567,0
0,0,76,False,early,4,0,0,0.22436074378270893,0.9808918133709235,0.36971940157401567,0
0,0,77,False,early,1,0,0,0.207343912108252,0.9845939028092215,0.5483813376453788,0
0,0,77,False,early,2,0,0,0.10384812827210974,0.9962625752929783,0.5483813376453788,0
0,0,77,False,early,3,0,0,0.1601026246946856,0.991094197192039,0.5483813376453788,0
0,0,77,False,early,4,0,0,0.08601617524304092,0.9973980842925564,0.5483813376453788,0
0,0,78,False,early,1,0,0,0.1948968167954395,0.9862311961282967,0.3963175098931706,0
0,0,78,False,early,2,0,0,0.1423502817359134,0.9912048766397703,0.3963175098931706,0
0,0,78,False,early,3,0,0,0.12398690232398307,0.9938469460356504,0.3963175098931706,0
0,0,78,False,early,4,0,0,0.12066013795635198,0.9937388089195914,0.3963175098931706,0
0,0,79,False,early,1,0,1,0.1651066632487159,0.9902632391249496,0.5363392040818453,0
0,0,79,False,early,2,0,0,0.07330573746680748,0.9979366107817524,0.5363392040818453,0
0,0,79,False,early,3,0,0,0.20416508081450688,0.984717458776396,0.5363392040818453,0
0,0,79,False,early,4,0,0,0.09194467760346639,0.9970173201000151,0.5363392040818453,0
0,0,80,False,early,1,0,0,0.43689517377700904,0.9256272722683415,0.5278637376416028,0
