task_id,episode_index,control_step,episode_success,phase,target_lag1_exact,target_lag1_prefix,previous_dflash_exact,previous_dflash_prefix,continuous_l2,action_norm,pixel_relative_l2,prompt_cosine,gripper_switch,distant_continuous_l2
0,0,58,False,early,0,1,,,0.11783163385376186,0.419032873987255,0.1055385677819387,,0,0.32000308739963657
0,0,59,False,early,0,1,,,0.1422642579204252,0.42636242673639896,0.04241898670366299,,0,0.2874502408316149
0,0,60,False,early,0,1,,,0.028258669436944783,0.43561922795304947,0.05793719225077131,,0,0.2726490329177565
0,0,61,False,early,1,7,,,0.0,0.43561922795304947,0.07295897622157678,,0,0.2784687886286363
0,0,62,False,early,1,7,,,0.0,0.43561922795304947,0.05007841615186855,,0,0.2585661705531357
0,0,63,False,early,0,0,,,0.26233508415602114,0.6205764048039738,0.032423948410913624,,0,0.28155316042259365
0,0,64,False,early,0,0,,,0.19414132180140406,0.5074480556543972,0.10897595578574916,,0,0.3263081483861045
0,0,65,False,early,0,0,,,0.15302623228111326,0.6376032272283916,0.11596018795609914,,0,0.4444240735904691
0,0,66,False,early,0,0,,,0.014243697652629894,0.6340714646805341,0.1120674771704714,,0,0.43866990573123266
0,0,67,False,early,0,0,,,0.014243697652629894,0.6376032272283916,0.06942809133887819,,0,0.4480507627823542
0,0,68,False,early,1,7,,,0.0,0.6376032272283916,0.12021315498525381,,0,0.4480507627823542
0,0,69,False,early,0,0,,,0.08207863018114246,0.6153785953944949,0.11964956189090727,,0,0.30680750597141576
0,0,70,False,early,0,0,,,0.2618610869561771,0.39438821149923675,0.13869920716147227,,0,1.5776216534610399
0,0,71,False,early,0,1,,,0.16460769421923538,0.4322836461972111,0.12554518508821821,,0,1.2300877869788507
0,0,72,False,early,0,0,,,0.23791479777175215,0.5289959466968219,0.07553534599266014,,0,0.20867502432554647
0,0,73,False,early,0,0,,,0.18909876905485085,0.5933834867248884,0.13304411774193167,,0,0.28120561682428086
0,0,74,False,early,0,0,,,0.20867014816113588,0.4070177541700583,0.12634173245249894,,0,0.1638700930604834
0,0,75,False,early,0,0,,,0.08249048171275145,0.46628345429113965,0.11385721621824572,,0,1.5281056145241276
0,0,76,False,early,0,0,,,0.11858429681851283,0.36971940157401567,0.11557009813001577,,0,1.4768858207577742
0,0,77,False,early,0,0,,,0.207343912108252,0.5483813376453788,0.09344934285256071,,0,0.14351655006685402
0,0,78,False,early,0,0,,,0.1948968167954395,0.3963175098931706,0.05340179312191305,,0,1.1587338019706133
0,0,79,False,early,0,1,,,0.1651066632487159,0.5363392040818453,0.026071232067065606,,0,1.4648168406376174
0,0,80,False,early,0,0,,,0.43689517377700904,0.5278637376416028,0.01989284239020836,,0,0.8376885522752106
0,0,81,False,early,0,0,,,0.28394066556006375,0.4201600033865184,0.016761947093630516,,0,1.1404263625082802
0,0,82,False,early,0,2,,,0.1482947415228752,0.4313735297306785,0.02619091071956554,,0,1.3689993543223775
0,0,83,False,early,0,0,,,0.37398551513122874,0.468096275874253,0.034839454034255535,,0,1.3683627090745232
0,0,84,False,early,0,2,,,0.11154272035377033,0.47714516839589516,0.0269239532612132,,0,1.0014503032532587
0,0,85,False,early,0,2,,,0.22062489465505244,0.4154723368507108,0.01525853239484581,,0,1.2874652777114237
0,0,86,False,early,0,2,,,0.2394978776824265,0.45386469707642396,0.00880077288856662,,0,0.686256069190583
0,0,87,False,early,0,4,,,0.015088235630708588,0.4517541096431119,0.010862413832833819,,0,0.9203826422887172
0,0,88,False,early,0,0,,,0.40733228521671844,0.313859291358824,0.01075222432327461,,0,0.6032974608887004
0,0,89,False,early,0,0,,,0.399506692706663,0.4154723368507108,0.017773430643478666,,0,1.3197282265066879
0,0,90,False,early,0,2,,,0.1571365199756127,0.4408739187337821,0.03853654374682381,,0,0.8905915621504585
0,0,91,False,early,0,5,,,0.15081617661258756,0.41935808961419674,0.01630939998482131,,0,0.7424662059171763
0,0,92,False,early,0,5,,,0.004021764709669029,0.4192426475642667,0.01196750274120728,,0,0.7061520291926906
0,0,93,False,early,0,0,,,0.16071590414523673,0.48427239931505345,0.0242250176489724,,0,0.882874310145961
0,0,94,False,early,0,0,,,0.16071590414523673,0.4192426475642667,0.01879192064066407,,0,0.9232936205189528
0,0,95,False,early,0,0,,,0.12642944650731033,0.3955738322230812,0.019238899562888895,,0,0.8091075820954574
0,0,96,False,early,0,1,,,0.07195036341399133,0.3850905473586587,0.017646070239403493,,0,0.8512667190887298
0,0,97,False,early,0,3,,,0.05799861270103568,0.3842262790446627,0.009483955521400644,,0,0.4669905686660972
0,0,98,False,early,0,1,,,0.09678199971614863,0.4015722857640876,0.030778307125920085,,0,0.6197944919082541
0,0,99,False,early,0,1,,,0.15199843608863467,0.39828312993175824,0.02373301974757744,,0,0.5312932555501645
0,0,100,False,middle,0,1,,,0.11493639694660394,0.4025816953597292,0.019148007372901,,0,0.49391273848651035
0,0,101,False,middle,0,0,,,0.33256755800578375,0.33206311151191104,0.023754514681077636,,0,0.4105596378538506
0,0,102,False,middle,0,0,,,0.3664695652951938,0.478711386931492,0.03745352537043029,,0,0.6929049358481619
0,0,103,False,middle,0,4,,,0.01005882375380572,0.480022902686816,0.012155463099105866,,0,1.295421996086668
0,0,104,False,middle,0,0,,,0.09195911751825347,0.4025816953597292,0.009530776544472834,,0,0.7121310051082526
0,0,105,False,middle,1,7,,,0.0,0.4025816953597292,0.02890201568986382,,0,0.7121310051082526
0,0,106,False,middle,0,0,,,0.32287080627823495,0.4236034907542456,0.028592082787458374,,0,0.729844454388884
0,0,107,False,middle,0,0,,,0.3390612578901742,0.40931335051246187,0.014253339837406282,,0,0.7238281807112673
0,0,108,False,middle,0,2,,,0.10916205668682007,0.3822277251878573,0.026059104063395726,,0,0.6498293740291174
0,0,109,False,middle,1,7,,,0.0,0.3822277251878573,0.01704269537255461,,0,0.6622716433554177
0,0,110,False,middle,0,0,,,0.3164443286849432,0.4236034907542456,0.00663061137244557,,0,0.7065434951297672
0,0,111,False,middle,1,7,,,0.0,0.4236034907542456,0.028488413055124662,,0,0.5603383815191713
0,0,112,False,middle,1,7,,,0.0,0.4236034907542456,0.03449084658544212,,0,0.5113711977122872
0,0,113,False,middle,0,0,,,0.3201317223046355,0.38383475219056334,0.02370279317199344,,0,0.8789535156334825
0,0,114,False,middle,1,7,,,0.0,0.38383475219056334,0.031107801729843756,,0,0.9961421823082406
0,0,115,False,middle,0,0,,,0.18086344550795602,0.4256703182128795,0.010262444212435813,,0,0.4949453009367812
0,0,116,False,middle,0,0,,,0.26639075006210894,0.4558726353252505,0.04772428208655046,,0,0.4103195475357945
0,0,117,False,middle,0,0,,,0.08258461163303076,0.4133182597815139,0.017101167293420216,,0,0.8800618546653526
0,0,118,False,middle,1,7,,,0.0,0.4133182597815139,0.010977862224325697,,0,1.0169245324017613
0,0,119,False,middle,0,2,,,0.1033295953825439,0.38383475219056334,0.038673895058304354,,0,0.6500741719989316
0,0,120,False,middle,1,7,,,0.0,0.38383475219056334,0.0070284653029655045,,0,0.6500741719989316
0,0,121,False,middle,0,2,,,0.1033295953825439,0.4133182597815139,0.009592138841051003,,0,0.7354903992304843
0,0,122,False,middle,1,7,,,0.0,0.4133182597815139,0.006334144066204144,,0,0.22063586462222984
0,0,123,False,middle,1,7,,,0.0,0.4133182597815139,0.0274202406310684,,0,0.7324409649172514
0,0,124,False,middle,0,2,,,0.10488192868249953,0.3824857389319429,0.025861560203842636,,0,0.7302815369434383
0,0,125,False,middle,0,5,,,0.014076176483841518,0.3822277251878573,0.02291723062449111,,0,0.646415650556926
0,0,126,False,middle,1,7,,,0.0,0.3822277251878573,0.006238194615858627,,0,0.7269867708522311
0,0,127,False,middle,0,2,,,0.10393305643420993,0.4133182597815139,0.015818083643211644,,0,0.8830283950417048
0,0,128,False,middle,0,2,,,0.10393305643420993,0.3822277251878573,0.00667802379946476,,0,0.7327765723037469
0,0,129,False,middle,1,7,,,0.0,0.3822277251878573,0.005876757514487678,,0,0.6220382441526352
0,0,130,False,middle,0,2,,,0.007352941176470562,0.3834281569594791,0.009013803468452474,,0,0.6503478756466046
0,0,131,False,middle,0,2,,,0.09721335618700114,0.4133182597815139,0.01763261106723941,,0,0.6949989157162589
0,0,132,False,middle,1,7,,,0.0,0.4133182597815139,0.0072144210644496,,0,0.7254200638330499
0,0,133,False,middle,1,7,,,0.0,0.4133182597815139,0.015388546491799594,,0,0.6233067312156378
0,0,134,False,middle,0,2,,,0.10393305643420993,0.3822277251878573,0.016123089308173837,,0,0.4533154906771905
0,0,135,False,middle,1,7,,,0.0,0.3822277251878573,0.011452545559101968,,0,0.33650166800151515
0,0,136,False,middle,1,7,,,0.0,0.3822277251878573,0.0043926335957461355,,0,0.33650166800151515
0,0,137,False,middle,1,7,,,0.0,0.3822277251878573,0.014137808605550473,,0,0.4293991215370765
0,0,138,False,middle,1,7,,,0.0,0.3822277251878573,0.01702736202276957,,0,0.29750790984061803
0,0,139,False,middle,0,2,,,0.10393305643420993,0.4133182597815139,0.014588350437578586,,0,0.3182672811826515
0,0,140,False,middle,0,2,,,0.09721335618700114,0.3834281569594791,0.005424934589894871,,0,0.16182000229030344
0,0,141,False,middle,0,2,,,0.007352941176470562,0.3822277251878573,0.003456897508445397,,0,0.3615288974868735
0,0,142,False,middle,1,7,,,0.0,0.3822277251878573,0.0048967991806703835,,0,0.16298519364913572
0,0,143,False,middle,0,2,,,0.10393305643420993,0.4133182597815139,0.0082567826499646,,0,0.318780470423766
0,0,144,False,middle,0,4,,,0.0033529412512685736,0.41398794929067734,0.003793178291823662,,0,0.1562289831082679
0,0,145,False,middle,0,2,,,0.1047411735912556,0.3822277251878573,0.0037123256691971957,,0,0.20555198016858828
0,0,146,False,middle,0,2,,,0.007352941176470562,0.3834281569594791,0.004726091712835817,,0,0.25099183851260437
0,0,147,False,middle,0,2,,,0.007352941176470562,0.3822277251878573,0.008423922389692994,,0,0.3780683430241982
0,0,148,False,middle,1,7,,,0.0,0.3822277251878573,0.007564583228699021,,0,1.0428130251517176
0,0,149,False,middle,0,2,,,0.10393305643420993,0.4133182597815139,0.010591059518469373,,0,0.414121256082513
0,0,150,False,middle,1,7,,,0.0,0.4133182597815139,0.005438698536619233,,0,0.424217862747385
0,0,151,False,middle,1,7,,,0.0,0.4133182597815139,0.006105058245699116,,0,0.424217862747385
0,0,152,False,middle,0,4,,,0.0033529412512685736,0.41398794929067734,0.022052297664666938,,0,0.5642715577905124
0,0,153,False,middle,0,0,,,0.18965517198941734,0.439218425618958,0.01789892710586406,,0,0.5232186482132569
0,0,154,False,middle,0,0,,,0.20227619453978563,0.4093693685257589,0.015351762703675397,,0,0.6615844588716393
0,0,155,False,middle,0,0,,,0.30768988141750775,0.4236034907542456,0.015887980422766325,,0,0.5745878775556472
0,0,156,False,middle,1,7,,,0.0,0.4236034907542456,0.012876066672965966,,0,0.7284018089293129
0,0,157,False,middle,1,7,,,0.0,0.4236034907542456,0.030611402634338602,,0,0.7197498569304764
0,0,158,False,middle,0,0,,,0.43749332603735475,0.4269267146760606,0.022666222193182987,,0,0.8870155069021922
0,0,159,False,middle,0,0,,,0.018145136257714627,0.4289612476425056,0.02850836599569441,,0,0.8926830850303296
0,0,160,False,middle,0,0,,,0.3335512543484339,0.29194202415156073,0.018163634930208603,,0,0.6502049513198078
0,0,161,False,middle,0,0,,,0.193669034121564,0.2559093273952673,0.03196285716153539,,0,0.6817609174851329
0,0,162,False,middle,1,7,,,0.0,0.2559093273952673,0.021974999135590912,,0,0.6817609174851329
0,0,163,False,middle,0,0,,,0.28573641140634026,0.49466204384637,0.014877188810707423,,0,0.7207595965604727
0,0,164,False,middle,1,7,,,0.0,0.49466204384637,0.012561877485545457,,0,0.7816004720552026
0,0,165,False,middle,0,0,,,0.45711114722634616,0.4289612476425056,0.03473016459683315,,0,0.8732427139021215
0,0,166,False,middle,0,0,,,0.18379006643422388,0.4177952809726019,0.016649222735407542,,0,0.8794590284181918
0,0,167,False,middle,0,0,,,0.11830212367150293,0.48427239931505345,0.01423757571477919,,0,0.9173155285088476
0,0,168,False,middle,1,7,,,0.0,0.48427239931505345,0.004991692048881848,,0,0.757411326156534
0,0,169,False,middle,0,0,,,0.11830212367150293,0.4177952809726019,0.012467518934723412,,0,0.8711070499631125
0,0,170,False,middle,0,0,,,0.18427541525185706,0.5135474103625619,0.011551960451787255,,0,0.922464094225436
0,0,171,False,middle,1,7,,,0.0,0.5135474103625619,0.006458388831743856,,0,0.922464094225436
0,0,172,False,middle,0,0,,,0.3397867474029193,0.4289612476425056,0.00550116652069786,,0,0.8343011442365543
0,0,173,False,middle,0,0,,,0.27812913799219063,0.4033006538515871,0.019701289032157936,,0,0.666034451527424
0,0,174,False,middle,0,1,,,0.5203629823108348,0.40303585004817255,0.020032011857227527,,0,0.6020726153307269
0,0,175,False,middle,0,0,,,0.5376544428860272,0.38872724774339923,0.04334753517645839,,0,0.614247800552633
0,0,176,False,middle,0,2,,,0.18168699193847376,0.42693691167764664,0.05205828384271484,,0,0.7952178515347467
0,0,177,False,middle,0,3,,,0.013907562868267859,0.4272595992631759,0.012882394686806397,,0,0.7885871373147724
0,0,178,False,middle,0,0,,,0.2468130944043652,0.43524235065159617,0.01660888025020265,,0,0.7499612763669161
0,0,179,False,middle,1,7,,,0.0,0.43524235065159617,0.02060495295488228,,0,0.5615250067416107
0,0,180,False,middle,1,7,,,0.0,0.43524235065159617,0.017352565103207217,,0,0.6439409433049301
0,0,181,False,middle,0,1,,,0.0903283695214866,0.4739411165967071,0.03112192848220131,,0,0.6538692650207045
0,0,182,False,middle,0,1,,,0.09192582327751615,0.4355761367721517,0.020537504874701563,,0,0.6425429559289565
0,0,183,False,middle,1,7,,,0.0,0.4355761367721517,0.028966781607413346,,0,0.6544263526413134
0,0,184,False,middle,1,7,,,0.0,0.4355761367721517,0.026810668679873098,,0,0.5765480167919982
0,0,185,False,middle,1,7,,,0.0,0.4355761367721517,0.02378106898665089,,0,0.5835960869619032
0,0,186,False,middle,0,0,,,0.09039331017447758,0.47157315145258966,0.02133238775499311,,0,0.6729016835999769
0,0,187,False,middle,0,3,,,0.0796702175692028,0.4625079889057983,0.011013477068326899,,0,0.6238973430464427
0,0,188,False,middle,0,3,,,0.0796702175692028,0.47157315145258966,0.012179523509838341,,0,0.6596909482892883
0,0,189,False,middle,0,0,,,0.09039331017447758,0.4355761367721517,0.009455042530311347,,0,0.5791137977532244
0,0,190,False,middle,1,7,,,0.0,0.4355761367721517,0.005669216417671871,,0,0.5733610433852051
0,0,191,False,middle,1,7,,,0.0,0.4355761367721517,0.015454944785464952,,0,0.5733610433852051
0,0,192,False,middle,0,0,,,0.15636213661930704,0.5167646960645915,0.028625818977868756,,0,0.6079145000195042
0,0,193,False,middle,0,0,,,0.1451885441744852,0.4628525398109305,0.00564721158471096,,0,0.6058465097401319
0,0,194,False,middle,0,1,,,0.020530273773656148,0.45496808229941144,0.008882345395855182,,0,0.5615503544535497
0,0,195,False,middle,1,7,,,0.0,0.45496808229941144,0.00879908261194775,,0,0.5561484903904034
0,0,196,False,middle,0,0,,,0.026320411254605252,0.43524235065159617,0.012432452376027477,,0,0.5335460295846967
0,0,197,False,middle,0,5,,,0.008043529419338002,0.4355761367721517,0.012414220717581123,,0,0.5738428985345811
0,0,198,False,middle,0,1,,,0.12432704224995407,0.3334711050871918,0.012174877120372258,,0,0.4237470167592755
0,0,199,False,middle,0,0,,,0.13546897142821582,0.45496808229941144,0.011591484762248614,,0,0.4677118918563456
0,0,200,False,late,0,0,,,0.15973751745572573,0.407953770324575,0.014935348189354169,,0,0.4214978667756908
0,0,201,False,late,0,0,,,0.17408984951818848,0.49423554202157194,0.01076676303261588,,0,0.4462778473716073
0,0,202,False,late,0,1,,,0.9093202780670537,0.9408865048387286,0.02913000521529911,,0,0.9211283072850993
0,0,203,False,late,0,0,,,0.8935437249776926,0.4579581700033546,0.05380576578871942,,0,0.40211717793329954
0,0,204,False,late,0,1,,,0.05230757403087831,0.41228983434647404,0.035643436010145246,,0,0.3606402410682591
0,0,205,False,late,0,0,,,0.10191136367129694,0.3450117166175912,0.027736120093388526,,0,0.31250216755290633
0,0,206,False,late,0,0,,,0.06254630523943248,0.3436531678880557,0.01310732340732654,,0,0.317803344029661
0,0,207,False,late,0,2,,,0.10483496483686174,0.3700117543092431,0.005474978099271598,,0,0.26377214111564506
0,0,208,False,late,0,0,,,0.12239494895543478,0.34650665376915035,0.029263022512163398,,0,0.32000308739963657
0,0,209,False,late,0,1,,,0.12586663435421067,0.45496808229941144,0.021366561505426575,,0,0.2874502408316149
0,0,210,False,late,0,1,,,0.01072869647033245,0.4488380931987005,0.021538006125006753,,0,0.2726490329177565
0,0,211,False,late,0,1,,,0.0972003738420289,0.36296161766088036,0.01725358021020888,,0,0.2784687886286363
0,0,212,False,late,0,3,,,0.038608515426395665,0.36699154538958373,0.019552805135317982,,0,0.2585661705531357
0,0,213,False,late,0,1,,,0.09247594726170939,0.4488380931987005,0.02430825441034142,,0,0.28155316042259365
0,0,214,False,late,1,7,,,0.0,0.4488380931987005,0.022900695054318368,,0,0.3263081483861045
0,0,215,False,late,0,0,,,0.08171851856466118,0.40824364894585696,0.017644095666649456,,0,0.4444240735904691
0,0,216,False,late,0,4,,,0.01019322078065775,0.40775299136083376,0.02694543962183649,,0,0.43866990573123266
0,0,217,False,late,1,7,,,0.0,0.40775299136083376,0.024006637926321107,,0,0.4480507627823542
0,0,218,False,late,1,7,,,0.0,0.40775299136083376,0.013977137167836155,,0,0.4480507627823542
0,0,219,False,late,0,0,,,0.1319751470847867,0.430327212280822,0.03563997969637676,,0,0.30680750597141576
0,0,220,False,late,0,0,,,1.5878949117163708,1.310344000523092,0.024373337028500693,,0,1.5776216534610399
0,0,221,False,late,0,0,,,0.5522077146097295,0.9279786870787329,0.07183032643504092,,0,1.2300877869788507
0,0,222,False,late,0,0,,,1.2591908944465704,0.4488380931987005,0.10082761811939331,,0,0.20867502432554647
0,0,223,False,late,0,1,,,0.15808062990904723,0.4805122723834192,0.08758945673778686,,0,0.28120561682428086
0,0,224,False,late,0,2,,,0.22219506985341672,0.4647189970707519,0.12961606193560044,,0,0.1638700930604834
0,0,225,False,late,0,1,,,1.6355363091687007,1.305327317564907,0.09232889690758309,,0,1.5281056145241276
0,0,226,False,late,0,2,,,0.05882352941176472,1.2639137715438304,0.04503947491498302,,0,1.4768858207577742
0,0,227,False,late,0,0,,,1.5119151873362402,0.43882351294237154,0.14102988655028317,,0,0.14351655006685402
0,0,228,False,late,0,0,,,1.248309956497058,0.9871414060185628,0.09773844211410605,,0,1.1587338019706133
0,0,229,False,late,0,0,,,0.23883114107070572,1.1869593943739731,0.048370812999654685,,0,1.4648168406376174
0,0,230,False,late,0,0,,,0.3645310037044952,0.973749479921864,0.09638138844760506,,0,0.8376885522752106
0,0,231,False,late,0,0,,,0.2423560636238241,0.9878395332153949,0.16228629902988662,,0,1.1404263625082802
0,0,232,False,late,0,0,,,0.2154351449596916,1.1880017724668976,0.13593311799882724,,0,1.3689993543223775
0,0,233,False,late,0,0,,,0.07430393316140894,1.1835606476516325,0.17830677075081083,,0,1.3683627090745232
0,0,234,False,late,0,0,,,0.4581282750771617,0.7854388545610645,0.10869971449993127,,0,1.0014503032532587
0,0,235,False,late,0,0,,,0.3591329119284999,1.0406038607041017,0.1628883497843195,,0,1.2874652777114237
0,0,236,False,late,0,0,,,0.6200780328173097,0.44133608993413653,0.09012706825065009,,0,0.686256069190583
0,0,237,False,late,0,0,,,0.8591334943496629,0.5544766025735255,0.1052768617568748,,0,0.9203826422887172
0,0,238,False,late,0,0,,,0.9228843014519559,0.43945977975829265,0.09302064065207338,,0,0.6032974608887004
0,0,239,False,late,0,0,,,0.7065515832936873,1.0668335840659062,0.09330895810559986,,0,1.3197282265066879
0,0,240,False,late,0,0,,,0.5769926293716612,0.6190664868841325,0.10310139651250576,,0,0.8905915621504585
0,0,241,False,late,0,0,,,0.45405429062920327,0.48763014540575245,0.1312943927477458,,0,0.7424662059171763
0,0,242,False,late,0,0,,,0.11939758751746735,0.4259812327219565,0.14517468892118648,,0,0.7061520291926906
0,0,243,False,late,0,0,,,0.17778333621016856,0.5471609928794354,0.16032539335400564,,0,0.882874310145961
0,0,244,False,late,0,0,,,0.2776235044781779,0.6783931185080997,0.10097158073893553,,0,0.9232936205189528
0,0,245,False,late,0,0,,,1.2320786846713354,0.6282428188643375,0.10720540466381545,,0,0.8091075820954574
0,0,246,False,late,1,7,,,0.0,0.6282428188643375,0.04239481959140236,,0,0.8512667190887298
0,0,247,False,late,0,1,,,1.094496561079917,0.473734147564558,0.05146230119178184,,0,0.4669905686660972
0,0,248,False,late,0,3,,,0.41146707358607026,0.5996710431660051,0.043647835046396306,,0,0.6197944919082541
0,0,249,False,late,0,3,,,0.014306030895020529,0.5981901644471059,0.05452051671918005,,0,0.5312932555501645
0,0,250,False,late,0,3,,,0.384776250423084,0.46726553278239147,0.060481719139693545,,0,0.49391273848651035
0,0,251,False,late,0,0,,,0.39036533458852646,0.1380441737252826,0.08897542527937825,,0,0.4105596378538506
0,0,252,False,late,0,1,,,0.3831416945329541,0.3273177677164225,0.06645983110692438,,0,0.6929049358481619
